;944;6564071;AXOU;03-0892-04-04;"REMERA AZUL NAVY  COLOR-BLOCK ""VK NO LIMITS"" - T.XL";1;$1.099,90 ;329,97 ;$769,93 ;138,59 ;631,34 ;220;P    Extra Descuento 5%
;944;6564071;AZBK;90-7284-12-00;SOQUETE GRIS MELANGE  INVISIBLE RAYAS RAINBOW - T.UNICO-TU;1;$269,90 ;80,97 ;$188,93 ;34,01 ;154,92 ;220;P    Extra Descuento 5%
;944;6564071;AYKM;67-0665-72-03;REMERA GRIS MELANGE OSCURO  COLOR-BLOCK CON ESTAMPA EN RECOR;1;$1.149,90 ;344,97 ;$804,93 ;144,89 ;660,04 ;220;P    Extra Descuento 5%
;958;6559367;AWDM;4B-4502-02-03;SHORT NEGRO  DEPORTIVO COMBINADO CINTA REFLEX - T.L;1;$1.399,90 ;349,98 ;$1.049,93 ;188,99 ;860,94 ;220;P    Extra Descuento 5%
;958;6559367;AYEL;5P-0002-14-02;REMERA FRANCIA  COMBINADA DETALLE LASER TECH - T.M;1;$899,90 ;224,98 ;$674,93 ;121,49 ;553,44 ;220;P    Extra Descuento 5%
;958;6559367;AYCG;3Q-7000-1A-00;KIMONO MOSTAZA  BÁSICO - T.UNICO-TU;1;$1.499,90 ;374,98 ;$1.124,93 ;202,49 ;922,44 ;220;P    Extra Descuento 5%
;958;6559367;AYCZ;56-2046-78-02;MONO ROSA  ESCOTE CRUZADO CON LAZO - T.M;1;$1.299,90 ;324,98 ;$974,93 ;175,49 ;799,44 ;220;P    Extra Descuento 5%
;958;6559367;AXOP;03-0891-02-03;"REMERA NEGRO  ""GOOD INTENTIONS BAD HABITS"" - T.L";1;$949,90 ;237,48 ;$712,43 ;128,24 ;584,19 ;220;P    Extra Descuento 5%
;771;6559330;AXTF;12-2089-02-02;"MUSCULOSA NEGRO  COMBINADA ""STRONG"" - T.M";1;$1.099,90 ;274,98 ;$824,93 ;148,49 ;676,44 ;220;P    Extra Descuento 5%
;771;6559330;AUIN;4B-4016-02-03;SHORT NEGRO  COMBINADO CON POWER SOFT SILVER - T.L;1;$1.299,90 ;324,98 ;$974,93 ;175,49 ;799,44 ;220;P    Extra Descuento 5%
